feature_index,gain_importance,rank
1150,0.0006937704,88
2655,0.00068912527,89
88,0.00068104593,90
1361,0.0006779126,91
2110,0.0006766933,92
1032,0.0006757451,93
1580,0.00067223184,94
1441,0.0006587419,95
699,0.00065667485,96
2607,0.00064920814,97
518,0.0006408786,98
2707,0.00063770526,99
530,0.0006336885,100
833,0.0006336718,101
1547,0.000633638,102
1005,0.00063344935,103
621,0.0006254379,104
281,0.00062388345,105
1360,0.0006201302,106
1331,0.00061977684,107
2401,0.00061612413,108
1993,0.00061606336,109
2402,0.0006134409,110
2675,0.0006131736,111
2651,0.00060989585,112
2771,0.00060952595,113
1861,0.0006091909,114
2662,0.0006074162,115
2286,0.0006057532,116
1060,0.0006049054,117
362,0.0006002171,118
1555,0.00059182715,119
1335,0.0005914709,120
625,0.0005912418,121
361,0.0005895874,122
613,0.0005889979,123
792,0.00058631646,124
1687,0.0005857754,125
476,0.0005825073,126
1137,0.0005800348,127
839,0.0005780127,128
626,0.0005767538,129
905,0.00057629705,130
2081,0.00057460915,131
303,0.00057397125,132
618,0.0005716874,133
596,0.00057072536,134
1686,0.0005696628,135
173,0.00056800403,136
2388,0.0005668558,137
2422,0.00056433404,138
301,0.0005625665,139
2200,0.0005590347,140
2661,0.00055855163,141
1953,0.00055796513,142
44,0.00055608124,143
2190,0.0005555341,144
2635,0.0005541098,145
1061,0.0005487536,146
2674,0.0005483875,147
396,0.00054691266,148
2641,0.00054422044,149
623,0.00054325134,150
1135,0.0005402041,151
2517,0.00053863134,152
61,0.0005379868,153
97,0.00053774106,154
1871,0.0005377097,155
1350,0.00053660414,156
614,0.00053502014,157
2516,0.00053422386,158
2486,0.0005342085,159
1578,0.0005325384,160
2181,0.00052868924,161
1658,0.0005265134,162
436,0.00052465376,163
75,0.000524197,164
1563,0.00052113127,165
1379,0.00052108354,166
2663,0.00051977707,167
2664,0.00051950634,168
482,0.00051913655,169
2673,0.0005183298,170
2275,0.00051730964,171
2494,0.0005163397,172
2288,0.0005154451,173
1667,0.0005152275,174
1577,0.0005145447,175
1018,0.0005110747,176
1602,0.0005105707,177
2111,0.0005093863,178
1575,0.00050851895,179
1895,0.00050803274,180
79,0.00050787884,181
1892,0.00050763594,182
2394,0.0005069658,183
770,0.0005067067,184
2196,0.0005062589,185
2404,0.00050545705,186
2659,0.0005047409,187
2112,0.00050321326,188
1126,0.0005028471,189
2103,0.00050191046,190
914,0.00049783086,191
2710,0.0004969125,192
502,0.0004968494,193
515,0.0004967481,194
1362,0.00049364084,195
2217,0.00049351976,196
821,0.00049321854,197
2604,0.0004928359,198
811,0.000491748,199
81,0.0004910473,200
534,0.0004908112,201
533,0.0004904036,202
544,0.0004900027,203
1128,0.000489712,204
1997,0.00048743616,205
175,0.00048701977,206
1434,0.0004870032,207
2637,0.00048671357,208
611,0.00048667754,209
2500,0.0004831627,210
1756,0.00048284748,211
2667,0.00048284352,212
2657,0.00048222765,213
2094,0.0004814359,214
1440,0.00048077476,215
891,0.00047837236,216
2121,0.0004778795,217
830,0.00047771953,218
2668,0.00047763082,219
1444,0.00047635662,220
1090,0.0004750261,221
1233,0.00047256192,222
1174,0.00047058222,223
169,0.00047056362,224
393,0.00047011848,225
2677,0.0004697433,226
1951,0.00046965491,227
1595,0.00046735202,228
2646,0.0004653921,229
1031,0.00046467275,230
2534,0.00046398895,231
2182,0.00046252957,232
2214,0.00046243414,233
1071,0.0004622591,234
2187,0.00046014314,235
1328,0.00046008697,236
1127,0.0004598506,237
1453,0.00045880792,238
607,0.00045806752,239
800,0.00045774263,240
2279,0.0004569777,241
68,0.00045690397,242
1600,0.00045576054,243
2751,0.00045416952,244
1877,0.0004539032,245
395,0.00045258223,246
500,0.00045212728,247
369,0.00045157093,248
1028,0.00044968072,249
806,0.00044856727,250
2290,0.00044777422,251
2078,0.00044774255,252
1693,0.00044734625,253
1048,0.00044690692,254
1229,0.00044682602,255
380,0.00044625724,256
2390,0.00044619667,257
702,0.00044521762,258
2283,0.00044484375,259
69,0.0004401849,260
2195,0.00043991464,261
2276,0.0004395966,262
1970,0.0004379665,263
360,0.0004368895,264
2721,0.0004368462,265
2205,0.00043643726,266
55,0.0004355922,267
2212,0.0004347527,268
2693,0.0004345346,269
1958,0.00043387827,270
1363,0.00043376998,271
592,0.00042864837,272
0,0.0004272716,273
456,0.00042700284,274
2656,0.00042593275,275
510,0.00042543138,276
1070,0.00042531005,277
1451,0.00042527643,278
805,0.0004248787,279
78,0.0004245777,280
2488,0.00042369458,281
2518,0.0004236408,282
1045,0.00042315762,283
2432,0.00042294583,284
378,0.00042285476,285
834,0.00042274815,286
2761,0.00042235537,287
825,0.00042092908,288
1590,0.00042071973,289
2601,0.00041995288,290
602,0.00041907796,291
2077,0.00041891463,292
2579,0.00041876992,293
397,0.00041843407,294
1603,0.0004180946,295
703,0.00041806835,296
802,0.00041787516,297
2507,0.0004174944,298
2397,0.0004172002,299
1020,0.00041679587,300
357,0.0004167912,301
1966,0.00041672811,302
2108,0.0004163274,303
2107,0.00041542892,304
539,0.000415218,305
810,0.0004144747,306
992,0.00041197875,307
54,0.00041194548,308
2483,0.00041157717,309
171,0.00041107595,310
1237,0.00041042446,311
2188,0.00041017652,312
1374,0.00040993077,313
2127,0.00040937218,314
469,0.00040832334,315
440,0.00040784656,316
662,0.0004069471,317
1656,0.00040687967,318
1030,0.00040459243,319
643,0.00040416565,320
519,0.00040274393,321
363,0.00040192547,322
2658,0.00040172157,323
480,0.00040151205,324
504,0.0004009584,325
298,0.00040079674,326
524,0.00040032557,327
1535,0.00039848077,328
367,0.00039835667,329
386,0.00039814843,330
1583,0.000397033,331
1653,0.0003960335,332
923,0.00039489454,333
1542,0.00039439905,334
2492,0.00039412052,335
2295,0.00039411907,336
77,0.000393879,337
2379,0.00039355244,338
1885,0.00039342328,339
2513,0.00039329275,340
1473,0.00039255718,341
257,0.00039245762,342
377,0.00039218558,343
1158,0.0003912078,344
1156,0.00038974488,345
2477,0.00038958798,346
120,0.00038797114,347
1604,0.00038795374,348
2294,0.00038738296,349
1054,0.00038719372,350
521,0.00038693094,351
2504,0.00038685263,352
1423,0.0003862397,353
2701,0.0003849956,354
2715,0.00038484175,355
1486,0.00038482517,356
986,0.00038460558,357
1034,0.00038389742,358
1420,0.00038359707,359
595,0.0003829202,360
1248,0.00038229744,361
540,0.00038225035,362
158,0.00038223065,363
58,0.000380839,364
520,0.00038069254,365
2624,0.00037989585,366
33,0.0003798816,367
2106,0.00037949218,368
2481,0.00037936834,369
98,0.0003791814,370
2740,0.00037897695,371
1932,0.00037871205,372
2636,0.00037844546,373
2064,0.00037718538,374
1983,0.00037702505,375
2219,0.0003767623,376
370,0.00037674335,377
344,0.00037644122,378
2191,0.0003764082,379
73,0.00037538822,380
2609,0.0003753729,381
1492,0.0003752674,382
2512,0.00037442433,383
2293,0.0003743396,384
2311,0.00037301166,385
1157,0.0003728523,386
2091,0.0003726545,387
2424,0.00037237283,388
562,0.00037235342,389
2649,0.0003703601,390
2423,0.000370306,391
155,0.0003695396,392
391,0.00036927787,393
2194,0.0003677806,394
2129,0.000367747,395
432,0.0003677239,396
1047,0.0003673195,397
1163,0.00036731618,398
501,0.00036698897,399
925,0.00036589257,400
1081,0.00036523302,401
1581,0.00036359325,402
99,0.00036359188,403
471,0.0003635329,404
2175,0.00036318018,405
1904,0.00036316755,406
1952,0.00036309453,407
1763,0.00036237584,408
2620,0.00036175875,409
2690,0.00036094798,410
1129,0.0003609005,411
1651,0.00035872447,412
2519,0.0003582679,413
2687,0.0003581705,414
438,0.00035771608,415
1903,0.00035724114,416
2405,0.000357139,417
1234,0.00035701142,418
1874,0.00035685342,419
87,0.00035677588,420
1273,0.00035617163,421
2705,0.00035564945,422
762,0.0003555657,423
541,0.00035518024,424
1370,0.0003549513,425
1017,0.0003548306,426
2482,0.00035465995,427
1896,0.00035460904,428
1704,0.00035420526,429
305,0.00035393835,430
1351,0.00035315446,431
2626,0.0003529826,432
1675,0.00035245344,433
2192,0.0003517433,434
639,0.0003516931,435
1759,0.00035159342,436
2131,0.00035144092,437
1663,0.0003511978,438
2532,0.00035077645,439
74,0.00035033532,440
2669,0.00035006995,441
2511,0.00034951785,442
1241,0.0003493754,443
890,0.0003493688,444
998,0.00034872655,445
477,0.00034841883,446
2653,0.00034839762,447
2676,0.00034833618,448
2490,0.0003480618,449
2557,0.0003476881,450
1155,0.00034740928,451
12,0.0003471083,452
853,0.00034705954,453
606,0.00034701885,454
162,0.00034637365,455
2742,0.00034630985,456
2389,0.0003462558,457
713,0.00034609842,458
1597,0.00034603843,459
1665,0.0003454436,460
2296,0.00034486942,461
1621,0.0003448571,462
2425,0.00034467044,463
973,0.0003446088,464
1688,0.00034431304,465
2124,0.00034337226,466
2479,0.00034296908,467
1418,0.0003426404,468
1425,0.00034258576,469
1428,0.0003423323,470
517,0.00034224396,471
2421,0.00034206192,472
2193,0.00034175275,473
2503,0.00034172458,474
1664,0.00034146756,475
1974,0.0003409561,476
2353,0.00034090606,477
2654,0.00034085626,478
535,0.00034084154,479
583,0.0003408265,480
1985,0.0003403724,481
1015,0.0003403097,482
2237,0.00034014985,483
1864,0.00034013155,484
95,0.00033996138,485
774,0.00033995628,486
1721,0.00033980847,487
912,0.00033957974,488
1002,0.00033948853,489
2431,0.0003393793,490
1215,0.00033922246,491
2309,0.0003388915,492
365,0.00033876314,493
381,0.00033809614,494
1280,0.00033807635,495
241,0.00033798648,496
1678,0.0003378991,497
2688,0.00033747347,498
76,0.00033730528,499
1130,0.00033726805,500
1014,0.00033673758,501
585,0.00033656976,502
1050,0.00033578253,503
798,0.00033567045,504
628,0.00033566458,505
589,0.00033541606,506
1622,0.0003351744,507
1986,0.00033490895,508
2580,0.0003346429,509
966,0.0003346327,510
1393,0.0003346046,511
1450,0.00033453593,512
206,0.00033447266,513
1455,0.00033439376,514
2185,0.00033436262,515
2400,0.00033424495,516
1142,0.0003340797,517
2125,0.00033359422,518
1880,0.0003334722,519
160,0.00033303603,520
920,0.0003329956,521
844,0.00033244386,522
2030,0.00033240824,523
2382,0.00033177642,524
1979,0.00033171728,525
373,0.0003316686,526
1866,0.00033150084,527
1764,0.00032970577,528
1673,0.00032964622,529
23,0.00032919843,530
1116,0.00032912535,531
692,0.00032912486,532
413,0.00032880032,533
1989,0.00032840017,534
563,0.000328349,535
65,0.00032811041,536
110,0.00032804825,537
894,0.00032804557,538
1283,0.00032799924,539
622,0.00032793387,540
57,0.00032791664,541
2515,0.0003278823,542
599,0.00032783486,543
1209,0.0003275276,544
2162,0.00032744964,545
781,0.000327423,546
85,0.00032724475,547
270,0.00032722377,548
17,0.00032687187,549
1761,0.0003267384,550
632,0.00032662248,551
2227,0.0003264288,552
1981,0.00032630804,553
598,0.00032615633,554
1963,0.0003259542,555
62,0.00032546566,556
2582,0.00032485428,557
884,0.00032484095,558
2150,0.00032393486,559
290,0.0003237963,560
2438,0.00032325607,561
174,0.0003232152,562
1928,0.00032299128,563
543,0.000322862,564
19,0.0003227199,565
63,0.00032217166,566
586,0.00032216831,567
4,0.00032215047,568
2130,0.00032191206,569
1118,0.00032190428,570
2496,0.00032183866,571
2530,0.00032173644,572
59,0.0003216109,573
542,0.00032112436,574
921,0.00032084138,575
2183,0.00032078486,576
2730,0.00032057814,577
2722,0.0003203159,578
2717,0.00032027526,579
30,0.00032023893,580
528,0.0003194883,581
928,0.00031938223,582
1479,0.0003193105,583
1601,0.0003185008,584
2380,0.00031844745,585
2420,0.0003181123,586
1100,0.00031807195,587
1609,0.00031790542,588
2126,0.0003175374,589
2578,0.0003172897,590
1310,0.00031703914,591
840,0.00031688623,592
7,0.000316458,593
1655,0.0003164061,594
166,0.00031631778,595
420,0.0003161201,596
10,0.00031605092,597
2491,0.0003154846,598
2633,0.0003154067,599
114,0.00031523255,600
375,0.00031519972,601
796,0.0003151368,602
2229,0.00031491995,603
2109,0.00031490094,604
1459,0.00031470094,605
551,0.00031452984,606
1881,0.00031449774,607
1192,0.00031444043,608
1138,0.00031431243,609
1645,0.000314008,610
2045,0.00031400617,611
1522,0.00031400291,612
1447,0.00031387448,613
2632,0.00031355873,614
2642,0.000313106,615
1368,0.00031304467,616
2184,0.00031277677,617
1541,0.00031237563,618
1676,0.00031231396,619
1596,0.00031201236,620
2552,0.00031189568,621
1373,0.0003116911,622
2725,0.00031168692,623
604,0.00031165694,624
1378,0.00031090036,625
1883,0.0003108671,626
603,0.00031081232,627
255,0.00031068368,628
276,0.00031065696,629
2459,0.00031059474,630
2095,0.00031058144,631
2073,0.00031034907,632
1313,0.00031034375,633
2718,0.00031031514,634
908,0.0003102764,635
2621,0.0003101715,636
66,0.00031005018,637
1134,0.0003099222,638
113,0.00030980294,639
617,0.00030977678,640
2271,0.00030974252,641
685,0.00030962497,642
90,0.0003094157,643
1863,0.00030911595,644
1437,0.0003091005,645
629,0.00030883812,646
2411,0.00030859438,647
1073,0.00030845712,648
2047,0.0003081903,649
841,0.00030786564,650
1976,0.00030734233,651
2352,0.00030723203,652
900,0.00030715964,653
5,0.0003070913,654
804,0.00030686482,655
1078,0.0003067298,656
644,0.0003062909,657
297,0.00030603775,658
1536,0.00030562145,659
2240,0.00030524324,660
2644,0.00030497086,661
2680,0.00030490514,662
2766,0.0003047697,663
240,0.0003045347,664
2785,0.0003045069,665
1587,0.0003044452,666
1436,0.0003044202,667
1977,0.0003043187,668
1222,0.00030396768,669
1476,0.0003039041,670
293,0.00030349672,671
2164,0.0003029206,672
40,0.00030260856,673
1544,0.0003025424,674
2282,0.00030233574,675
1006,0.00030232666,676
1200,0.00030222378,677
1149,0.0003021218,678
2786,0.00030203056,679
1458,0.00030198155,680
1487,0.0003017222,681
2437,0.00030156504,682
2386,0.00030143015,683
1532,0.00030130276,684
2691,0.00030084528,685
1766,0.00030053625,686
1809,0.00030046495,687
797,0.00030036733,688
1890,0.00030031556,689
1240,0.0003002896,690
766,0.00030012935,691
2056,0.00030008995,692
2070,0.00029995377,693
376,0.00029969434,694
706,0.00029961145,695
159,0.00029956305,696
2480,0.00029953854,697
820,0.00029948296,698
2598,0.00029924512,699
332,0.0002992163,700
2638,0.0002991506,701
1793,0.00029903554,702
1960,0.00029895327,703
274,0.00029888985,704
461,0.00029885743,705
2132,0.00029832186,706
547,0.00029826237,707
705,0.000298146,708
25,0.00029810422,709
565,0.0002979829,710
1075,0.00029797986,711
1910,0.00029792296,712
1274,0.0002974234,713
2702,0.00029706812,714
1610,0.0002970017,715
555,0.00029698428,716
20,0.0002969386,717
1123,0.00029689856,718
1023,0.0002968787,719
803,0.00029679574,720
460,0.0002966003,721
1867,0.00029659685,722
2321,0.0002964288,723
1094,0.00029621585,724
2004,0.00029615418,725
317,0.00029587361,726
70,0.0002951381,727
1905,0.0002948259,728
600,0.0002945917,729
1781,0.00029447093,730
2430,0.00029445186,731
2399,0.00029437957,732
1971,0.00029419814,733
1920,0.00029392983,734
457,0.00029381955,735
487,0.00029356335,736
38,0.00029333463,737
2696,0.00029302674,738
2453,0.0002928433,739
892,0.0002928132,740
1275,0.00029281096,741
1954,0.00029263957,742
2098,0.00029256544,743
1348,0.00029255383,744
683,0.00029238858,745
1565,0.00029230272,746
2230,0.0002921935,747
161,0.00029216826,748
1834,0.00029210592,749
1564,0.00029196424,750
1375,0.00029178322,751
1079,0.0002917195,752
2140,0.00029159468,753
404,0.00029154596,754
2514,0.00029141497,755
1726,0.0002911859,756
232,0.00029110926,757
1058,0.00029101814,758
1523,0.00029084494,759
2433,0.00029050084,760
593,0.00029041147,761
225,0.0002903365,762
631,0.00029016932,763
1900,0.00029002444,764
943,0.00028994624,765
927,0.00028990666,766
2305,0.00028981167,767
2773,0.00028955104,768
414,0.00028934274,769
374,0.00028933643,770
935,0.00028933553,771
845,0.00028931265,772
1949,0.00028903407,773
1561,0.00028897455,774
560,0.00028876733,775
2634,0.00028846515,776
1854,0.00028803016,777
2613,0.00028794768,778
330,0.00028783278,779
2360,0.00028777265,780
559,0.00028743225,781
2556,0.00028691744,782
1056,0.0002868475,783
1175,0.00028672436,784
1639,0.0002866427,785
913,0.00028663862,786
282,0.00028656932,787
981,0.0002863573,788
2590,0.0002863501,789
671,0.0002863389,790
630,0.0002863155,791
2501,0.00028580517,792
167,0.00028543093,793
2498,0.0002854059,794
994,0.0002850018,795
2587,0.000284884,796
2508,0.0002847962,797
89,0.00028462516,798
1430,0.00028429445,799
1178,0.00028413816,800
336,0.00028371703,801
1184,0.00028342544,802
102,0.00028321988,803
1959,0.00028315576,804
32,0.00028298632,805
364,0.0002828028,806
815,0.00028247354,807
1708,0.00028247107,808
1546,0.00028246516,809
1893,0.0002823561,810
817,0.00028195008,811
2780,0.00028190674,812
1021,0.0002814501,813
2614,0.00028134105,814
601,0.0002812913,815
2025,0.00028118212,816
1964,0.00028084527,817
1534,0.00028078887,818
157,0.0002805984,819
735,0.00028054407,820
2597,0.000280542,821
2412,0.0002802769,822
837,0.0002802728,823
1572,0.00028024171,824
720,0.00028022254,825
333,0.00028021596,826
1508,0.00028020632,827
267,0.00027969136,828
385,0.00027934034,829
1692,0.0002792618,830
312,0.00027918874,831
285,0.00027902445,832
577,0.00027898134,833
1875,0.0002785635,834
633,0.00027819403,835
1147,0.00027804132,836
14,0.00027801775,837
1579,0.00027794464,838
849,0.0002777298,839
1438,0.0002776001,840
2493,0.00027725063,841
843,0.00027723375,842
2743,0.00027715636,843
1206,0.00027710045,844
2272,0.000276825,845
2468,0.0002767528,846
2772,0.00027665636,847
2206,0.00027662853,848
670,0.0002765648,849
2703,0.000276427,850
1754,0.00027633674,851
2339,0.00027631858,852
1872,0.00027623118,853
1316,0.00027616424,854
1235,0.00027599273,855
2010,0.00027590533,856
558,0.0002757034,857
910,0.00027518894,858
2138,0.00027506877,859
491,0.0002748381,860
1340,0.00027468512,861
1493,0.00027466926,862
1260,0.0002744278,863
587,0.00027436827,864
2762,0.00027435162,865
2023,0.00027432697,866
1380,0.00027407514,867
2684,0.0002739304,868
13,0.00027384632,869
1513,0.00027383174,870
147,0.000273401,871
2407,0.000273306,872
1049,0.0002732444,873
1104,0.000273047,874
1300,0.00027297233,875
2451,0.00027287562,876
2180,0.0002728589,877
2436,0.00027280673,878
2267,0.00027273828,879
1074,0.0002724715,880
2156,0.0002724381,881
463,0.0002722492,882
2732,0.00027218138,883
2292,0.00027210094,884
1334,0.0002720736,885
1907,0.00027180824,886
199,0.00027174994,887
2630,0.00027165777,888
1232,0.0002712157,889
2695,0.00027113894,890
664,0.00027103638,891
588,0.00027091513,892
60,0.00027065945,893
2387,0.00027019007,894
1560,0.00027004012,895
556,0.00026968497,896
111,0.00026920805,897
2241,0.00026898505,898
1627,0.00026896322,899
2218,0.00026891934,900
1783,0.0002688735,901
1956,0.0002686472,902
64,0.00026862344,903
284,0.00026857457,904
650,0.00026836307,905
1771,0.0002682474,906
1758,0.00026819317,907
217,0.00026790748,908
2116,0.00026762942,909
1703,0.00026743714,910
1131,0.00026733812,911
627,0.00026718024,912
1975,0.0002671765,913
906,0.00026715387,914
1231,0.0002671531,915
383,0.00026685043,916
1858,0.00026685002,917
379,0.0002667013,918
744,0.00026667447,919
1384,0.0002664676,920
903,0.0002663439,921
322,0.0002662889,922
1965,0.00026628285,923
2263,0.00026614094,924
1831,0.0002659529,925
371,0.00026590584,926
2355,0.00026567065,927
388,0.00026565004,928
2485,0.00026558037,929
2736,0.00026551916,930
244,0.00026531113,931
1145,0.00026514984,932
1853,0.0002650899,933
1381,0.0002648587,934
1666,0.0002648051,935
1408,0.00026475984,936
1635,0.0002647188,937
701,0.0002643094,938
1427,0.0002642769,939
1133,0.00026409948,940
313,0.00026408586,941
2378,0.00026394756,942
938,0.00026386057,943
2334,0.00026385032,944
1152,0.00026382323,945
1474,0.00026372419,946
1876,0.00026359397,947
907,0.00026350602,948
590,0.0002635021,949
184,0.0002634719,950
2058,0.0002634334,951
1037,0.0002630993,952
1559,0.00026309156,953
1146,0.00026306213,954
1226,0.00026297505,955
1429,0.0002628503,956
2647,0.0002627981,957
897,0.00026275392,958
700,0.0002627307,959
1582,0.0002625154,960
2561,0.00026237275,961
382,0.00026227624,962
1289,0.00026204746,963
1586,0.00026202912,964
525,0.00026201663,965
350,0.00026189175,966
659,0.00026173395,967
1176,0.00026161282,968
869,0.00026138333,969
132,0.00026137888,970
1909,0.00026127012,971
1003,0.00026094253,972
1066,0.00026093054,973
2753,0.00026026616,974
1461,0.0002600687,975
2202,0.00025998286,976
1608,0.00025988696,977
2555,0.00025988204,978
2361,0.0002598201,979
2741,0.00025981106,980
262,0.00025978306,981
1616,0.00025977704,982
793,0.00025975835,983
1064,0.00025940553,984
1591,0.00025930034,985
725,0.00025924516,986
309,0.00025923765,987
1808,0.00025920285,988
2342,0.00025919455,989
1830,0.00025915744,990
296,0.0002591522,991
842,0.00025911522,992
1906,0.00025907884,993
94,0.0002588017,994
181,0.00025853975,995
1325,0.00025849987,996
888,0.0002583365,997
747,0.0002583241,998
1197,0.00025810944,999
2682,0.00025778334,1000
929,0.00025767475,1001
1799,0.00025742405,1002
801,0.00025725152,1003
291,0.00025707492,1004
1296,0.0002569904,1005
597,0.00025695635,1006
1629,0.00025684823,1007
2046,0.00025679515,1008
387,0.00025671092,1009
1161,0.000256694,1010
553,0.0002566784,1011
2461,0.00025664055,1012
1327,0.00025662538,1013
484,0.00025658574,1014
1860,0.00025656386,1015
1172,0.0002565085,1016
1574,0.00025622093,1017
1221,0.0002559974,1018
933,0.0002559383,1019
1341,0.00025585503,1020
194,0.0002557005,1021
924,0.0002556756,1022
2063,0.0002556224,1023
758,0.00025539994,1024
2588,0.00025535232,1025
2497,0.0002552314,1026
1607,0.00025504045,1027
2724,0.00025500197,1028
52,0.0002548683,1029
2475,0.0002548471,1030
2719,0.0002545541,1031
1419,0.0002545311,1032
886,0.00025451585,1033
2222,0.00025444367,1034
9,0.00025442734,1035
2262,0.00025433587,1036
1315,0.0002542745,1037
1749,0.00025400642,1038
468,0.00025365842,1039
2146,0.00025360862,1040
203,0.0002536009,1041
109,0.00025359594,1042
143,0.00025358587,1043
1923,0.0002535522,1044
2487,0.00025349832,1045
384,0.00025311759,1046
1394,0.00025282433,1047
273,0.00025270125,1048
503,0.00025264776,1049
885,0.0002524471,1050
1230,0.00025244677,1051
2203,0.0002524012,1052
1040,0.00025223548,1053
2623,0.00025223364,1054
200,0.00025201982,1055
1346,0.0002518101,1056
963,0.0002517658,1057
492,0.00025176432,1058
2446,0.00025175,1059
2362,0.0002517271,1060
213,0.00025153704,1061
2300,0.0002515343,1062
1042,0.000251324,1063
1102,0.0002512945,1064
1850,0.00025099795,1065
909,0.0002508839,1066
1908,0.00025077915,1067
1619,0.00025061425,1068
1125,0.00025053712,1069
1520,0.0002504385,1070
1870,0.00025027222,1071
2392,0.00025023156,1072
896,0.0002500797,1073
8,0.00025004946,1074
2571,0.00025004946,1075
48,0.000250039,1076
1500,0.00024997172,1077
1401,0.00024996404,1078
1336,0.00024985368,1079
742,0.00024981977,1080
2410,0.00024980455,1081
1089,0.00024978316,1082
2467,0.00024973266,1083
1143,0.0002494779,1084
2135,0.00024945298,1085
2770,0.00024940932,1086
2115,0.00024936756,1087
859,0.00024925373,1088
1332,0.00024891415,1089
275,0.00024883272,1090
2149,0.00024855952,1091
1819,0.00024835544,1092
86,0.000248286,1093
1057,0.0002482681,1094
1305,0.00024823865,1095
1533,0.0002482109,1096
2712,0.00024817337,1097
72,0.00024800195,1098
441,0.00024793769,1099
168,0.00024776388,1100
1216,0.00024749685,1101
1807,0.00024745305,1102
347,0.00024743922,1103
1096,0.00024725363,1104
782,0.00024725133,1105
698,0.0002471098,1106
18,0.0002471062,1107
311,0.0002471005,1108
1571,0.0002469406,1109
236,0.0002468896,1110
2754,0.00024687583,1111
1180,0.0002466843,1112
1506,0.00024659708,1113
286,0.00024659236,1114
1990,0.00024656867,1115
485,0.00024654917,1116
2434,0.00024641803,1117
283,0.00024620752,1118
1052,0.00024609308,1119
2602,0.00024600868,1120
2259,0.00024585702,1121
170,0.000245819,1122
1111,0.0002457955,1123
2755,0.00024567902,1124
2406,0.00024560213,1125
710,0.00024528155,1126
902,0.00024523653,1127
1195,0.00024501645,1128
1055,0.00024496845,1129
1320,0.00024490664,1130
429,0.00024488108,1131
2044,0.0002448286,1132
1287,0.00024480876,1133
1899,0.00024464726,1134
546,0.00024462907,1135
2643,0.0002446091,1136
707,0.00024458912,1137
314,0.0002445497,1138
1464,0.0002443926,1139
1220,0.00024438457,1140
651,0.00024405804,1141
1337,0.00024404856,1142
219,0.00024396901,1143
526,0.00024393754,1144
1046,0.0002438628,1145
757,0.00024378665,1146
2763,0.00024365142,1147
1456,0.00024361402,1148
1170,0.00024351779,1149
34,0.00024344305,1150
950,0.00024334184,1151
1631,0.0002430816,1152
918,0.00024276118,1153
320,0.00024247674,1154
1752,0.0002424338,1155
1797,0.00024240658,1156
1435,0.00024232658,1157
1606,0.00024214122,1158
926,0.00024202299,1159
2026,0.00024197974,1160
2760,0.00024188904,1161
259,0.00024169913,1162
2289,0.00024162277,1163
201,0.00024154234,1164
1760,0.00024144765,1165
728,0.00024106789,1166
1670,0.0002410228,1167
1654,0.00024100563,1168
1105,0.00024099629,1169
29,0.00024090892,1170
1208,0.00024067136,1171
917,0.00024050681,1172
624,0.00024044604,1173
1297,0.00024034179,1174
2297,0.00024034115,1175
1431,0.00024020638,1176
2199,0.00024019582,1177
686,0.0002400474,1178
612,0.0002398773,1179
1980,0.00023981462,1180
2248,0.00023972402,1181
538,0.00023970948,1182
2716,0.00023969985,1183
1937,0.00023965124,1184
648,0.00023963272,1185
1256,0.00023950616,1186
1517,0.00023938034,1187
