feature_index,gain_importance,rank
2672,0.13556491,1
2671,0.03140374,2
2211,0.018403843,3
2204,0.013639257,4
1674,0.011666615,5
2665,0.007984888,6
1681,0.0061292974,7
2210,0.0060633128,8
2650,0.0043801307,9
2612,0.0034275576,10
2213,0.0033445081,11
2207,0.003283241,12
88,0.0025303315,13
620,0.0022165915,14
276,0.0021939953,15
2216,0.0021530723,16
1144,0.0021296465,17
91,0.0020441848,18
2615,0.001974612,19
97,0.0019249134,20
2082,0.0017941934,21
611,0.0017126153,22
2613,0.001712112,23
2215,0.0015838012,24
1550,0.0015471056,25
1,0.001447778,26
2675,0.0014264896,27
84,0.0014221339,28
1683,0.0013240008,29
3,0.0012794037,30
2080,0.0012632124,31
1671,0.0012302556,32
2660,0.0011413966,33
393,0.0011409073,34
532,0.0011332401,35
2077,0.0011295308,36
1551,0.0011263982,37
1580,0.0011174697,38
2110,0.0011039447,39
1011,0.0010891365,40
302,0.0010847924,41
2666,0.001078075,42
81,0.0010475614,43
1590,0.0010455167,44
2686,0.0010431436,45
1520,0.0010365119,46
1005,0.0010277737,47
1545,0.00101848,48
481,0.0009854912,49
1361,0.000982382,50
2623,0.0009783296,51
2640,0.00097167096,52
300,0.00096241996,53
2668,0.000928359,54
2201,0.0009221295,55
2071,0.00092018687,56
1562,0.00091604143,57
96,0.0009131902,58
1685,0.00091049855,59
2495,0.0009025535,60
2094,0.0008947918,61
1018,0.00088532193,62
2670,0.00087828346,63
1141,0.00087652286,64
505,0.0008663764,65
1135,0.0008653878,66
1680,0.00086445094,67
95,0.00085766806,68
1020,0.00084897893,69
2513,0.00084567856,70
93,0.0008349241,71
1874,0.0008194943,72
2092,0.00081440323,73
2392,0.0008137785,74
2120,0.0008135576,75
2105,0.000813389,76
2122,0.0008113558,77
2611,0.00078920776,78
2410,0.00078650605,79
2,0.0007857763,80
830,0.00078354613,81
1348,0.0007798129,82
1880,0.0007790917,83
159,0.00077904965,84
923,0.00077687163,85
2625,0.00077385874,86
1062,0.0007696558,87
531,0.00076722744,88
832,0.0007649759,89
271,0.00076281436,90
275,0.00075601693,91
1006,0.00075583864,92
1060,0.0007490269,93
2651,0.00074739667,94
493,0.0007412472,95
2217,0.00073198805,96
2121,0.0007197095,97
975,0.00071916793,98
2075,0.00071847404,99
1153,0.0007088192,100
2662,0.00070116343,101
2507,0.0007009519,102
380,0.0007007329,103
174,0.0007000822,104
802,0.00068526645,105
1061,0.00068366464,106
1351,0.0006831896,107
1660,0.00068312295,108
2186,0.0006818554,109
2190,0.000676895,110
2622,0.0006761586,111
2661,0.0006737196,112
471,0.0006608983,113
2060,0.0006592693,114
2658,0.00065537496,115
811,0.00065040606,116
1151,0.0006473966,117
2655,0.00064384757,118
1592,0.0006385293,119
623,0.00063362357,120
1015,0.0006295701,121
523,0.00062504504,122
1665,0.0006242734,123
1593,0.00062136474,124
301,0.0006211743,125
2585,0.0006193787,126
1679,0.00061543914,127
1533,0.000606806,128
2393,0.00060663593,129
280,0.0006021428,130
1878,0.0006009226,131
2486,0.00059918774,132
2209,0.00059798185,133
432,0.0005972314,134
2195,0.0005954163,135
1157,0.00059504446,136
482,0.0005937827,137
2715,0.00059178454,138
1063,0.00059136475,139
1577,0.0005880149,140
815,0.0005856065,141
390,0.0005850042,142
2659,0.00058344635,143
361,0.0005777162,144
2711,0.0005770059,145
2664,0.0005764878,146
1575,0.00057366915,147
1155,0.00057249935,148
2488,0.0005715215,149
75,0.0005659842,150
500,0.00056562264,151
533,0.0005633555,152
530,0.0005592795,153
2212,0.0005590295,154
2085,0.0005579242,155
2137,0.00055647444,156
1453,0.00055556424,157
1045,0.00055506296,158
2516,0.00055402954,159
1591,0.0005525248,160
1964,0.00055143674,161
87,0.00055034796,162
2657,0.00054918916,163
444,0.0005489177,164
2518,0.00054877397,165
2277,0.00054636336,166
2511,0.0005456604,167
170,0.000543279,168
362,0.00054052635,169
1981,0.0005400863,170
696,0.00053889526,171
2616,0.0005356537,172
2693,0.0005349742,173
1988,0.0005348645,174
398,0.0005325624,175
457,0.0005315523,176
520,0.0005305401,177
2700,0.0005299528,178
1726,0.0005296495,179
1686,0.0005291873,180
1870,0.00052828144,181
359,0.00052738184,182
368,0.0005256147,183
2288,0.0005255176,184
383,0.00052528706,185
80,0.0005239005,186
1034,0.00052238215,187
2646,0.00052113977,188
2539,0.00051937834,189
1380,0.0005185266,190
2220,0.00051751756,191
2669,0.0005162,192
849,0.0005152602,193
2635,0.0005146704,194
2123,0.00051463774,195
2667,0.0005142664,196
805,0.00051197084,197
1311,0.0005116187,198
303,0.0005108219,199
2653,0.00051027053,200
2483,0.00050734374,201
502,0.0005071805,202
2509,0.000506806,203
1595,0.00050647726,204
2405,0.0005034556,205
965,0.0005016408,206
542,0.00050130184,207
2286,0.00049924414,208
2501,0.00049887825,209
2078,0.00049754005,210
360,0.0004972351,211
962,0.0004971687,212
1162,0.0004971612,213
1875,0.00048791664,214
904,0.00048747464,215
2295,0.00048460087,216
1704,0.00048359175,217
1602,0.00048090942,218
891,0.00048012947,219
2673,0.00047862594,220
2214,0.0004785991,221
2494,0.00047841878,222
1547,0.0004782021,223
2074,0.00047803053,224
806,0.00047800998,225
2313,0.00047685145,226
173,0.00047676367,227
1002,0.00047670215,228
1673,0.00047603162,229
993,0.00047588002,230
831,0.0004757343,231
413,0.00047564588,232
1763,0.00047474014,233
2482,0.00047440926,234
2614,0.00047415367,235
2626,0.0004729229,236
2663,0.00047241093,237
892,0.00046982648,238
2677,0.0004681145,239
1440,0.00046781905,240
911,0.00046727178,241
2180,0.00046711037,242
2621,0.0004671063,243
11,0.00046588114,244
2175,0.00046437216,245
705,0.00046377283,246
2376,0.00046364864,247
1877,0.0004634935,248
63,0.00046322818,249
1156,0.00046162462,250
2055,0.0004611339,251
2004,0.00046074056,252
314,0.00045754563,253
467,0.00045745604,254
0,0.0004574121,255
2654,0.00045671145,256
