feature_index,gain_importance,rank
705,0.00053551974,146
269,0.00053460256,147
1128,0.0005335773,148
1071,0.0005329965,149
1592,0.0005310318,150
361,0.00052989955,151
1590,0.000524302,152
1667,0.00052367453,153
2603,0.0005217865,154
2217,0.000518379,155
2669,0.00051786576,156
2513,0.00051688874,157
893,0.0005168754,158
61,0.00051441445,159
1363,0.0005132995,160
2486,0.000513065,161
2673,0.000511075,162
1345,0.00051020365,163
1892,0.00050665264,164
2200,0.00050463376,165
2607,0.0005033632,166
2693,0.0005031232,167
1233,0.0004996118,168
1601,0.0004995751,169
2083,0.0004988182,170
1045,0.00049838587,171
2657,0.00049797713,172
375,0.0004979736,173
975,0.0004969023,174
1970,0.0004967117,175
2408,0.0004960675,176
2626,0.00049433595,177
1687,0.0004925846,178
1686,0.0004906454,179
2674,0.00048988016,180
623,0.0004897681,181
2721,0.0004887399,182
393,0.00048649588,183
599,0.00048453556,184
2405,0.00048415194,185
1068,0.00048327472,186
362,0.00048257582,187
899,0.0004816159,188
1153,0.00048025796,189
2081,0.00047860786,190
73,0.000478563,191
1877,0.00047829363,192
432,0.00047692962,193
833,0.00047599743,194
1435,0.0004753901,195
75,0.00047424575,196
396,0.00047148022,197
2411,0.00046879728,198
2710,0.00046751875,199
2668,0.00046557595,200
2031,0.00046529036,201
169,0.0004622154,202
2488,0.0004619529,203
2276,0.0004613801,204
1749,0.0004606337,205
471,0.0004603534,206
120,0.00045932693,207
1065,0.00045896386,208
530,0.00045844453,209
2494,0.00045750296,210
1131,0.00045699454,211
2106,0.0004554626,212
313,0.00045353686,213
2501,0.00045270543,214
2518,0.000452677,215
1472,0.00045056726,216
2195,0.00044905292,217
2094,0.00044870994,218
2557,0.00044787407,219
542,0.00044661525,220
515,0.00044594787,221
613,0.00044569134,222
614,0.00044344185,223
2658,0.0004427203,224
534,0.00044224862,225
2175,0.0004421287,226
559,0.00044201588,227
2196,0.00043958952,228
2516,0.000439559,229
1222,0.00043918422,230
1156,0.00043870707,231
2479,0.000438611,232
501,0.00043822321,233
518,0.0004376795,234
2507,0.00043730094,235
1610,0.0004371139,236
1155,0.0004368627,237
1344,0.0004365337,238
2761,0.00043587116,239
1495,0.00043493378,240
1765,0.00043339867,241
543,0.00043264992,242
2500,0.0004321844,243
2621,0.00043203708,244
605,0.00043176112,245
2504,0.0004298013,246
2436,0.00042965592,247
834,0.0004295642,248
2596,0.00042882547,249
1548,0.00042711402,250
1541,0.00042703946,251
621,0.00042682892,252
1964,0.00042663646,253
1014,0.00042581125,254
1148,0.0004256828,255
2700,0.00042560862,256
2197,0.0004255623,257
2663,0.00042349784,258
1591,0.00042121037,259
1180,0.0004200492,260
1034,0.00041995244,261
177,0.00041991362,262
2182,0.00041904757,263
2300,0.00041853602,264
1049,0.00041798485,265
1126,0.0004179079,266
843,0.0004174664,267
1453,0.00041640614,268
2618,0.00041590974,269
1438,0.00041541012,270
802,0.00041515296,271
2297,0.0004147455,272
1662,0.0004147322,273
1227,0.0004144526,274
890,0.00041418424,275
1602,0.00041362626,276
1759,0.00041325542,277
1358,0.00041204714,278
627,0.00041166917,279
2432,0.00041166917,280
2422,0.0004113624,281
1340,0.0004112314,282
1356,0.0004110941,283
440,0.0004103688,284
1983,0.00041001372,285
2208,0.00040834965,286
1987,0.00040779915,287
603,0.0004065919,288
1932,0.0004050058,289
1542,0.00040483897,290
100,0.0004047425,291
291,0.00040460422,292
57,0.00040413128,293
1132,0.0004028189,294
2390,0.00040270778,295
1764,0.00040267274,296
2656,0.00040255737,297
1580,0.00040254937,298
928,0.00040237082,299
2659,0.00040106414,300
1565,0.0004003095,301
114,0.00039976317,302
1235,0.00039955677,303
2134,0.00039946823,304
1341,0.0003989274,305
2192,0.00039722104,306
55,0.00039656283,307
2131,0.0003958799,308
2313,0.00039561937,309
1555,0.00039526538,310
662,0.0003945227,311
626,0.0003944045,312
860,0.00039384826,313
2298,0.0003935756,314
1023,0.00039265922,315
378,0.00039192883,316
1965,0.000391736,317
2624,0.0003916023,318
82,0.0003915842,319
357,0.00039134268,320
1157,0.00039123712,321
1073,0.0003893499,322
2079,0.0003891119,323
1893,0.00038886332,324
544,0.00038866868,325
1956,0.00038832953,326
643,0.00038804646,327
2702,0.00038543,328
2122,0.00038542584,329
631,0.000384946,330
173,0.000384747,331
360,0.00038458878,332
276,0.00038437365,333
436,0.00038382312,334
1457,0.00038370828,335
1863,0.00038337766,336
1684,0.00038273257,337
606,0.00038236825,338
1152,0.00038232724,339
2485,0.00038214808,340
1078,0.00038206953,341
2341,0.00038205137,342
2493,0.0003817602,343
290,0.0003812165,344
184,0.0003804294,345
1658,0.00038008663,346
1679,0.00037975732,347
2293,0.00037971672,348
1048,0.00037946136,349
368,0.00037872026,350
2641,0.00037857835,351
398,0.00037782142,352
307,0.00037666934,353
1444,0.00037664286,354
2481,0.00037663156,355
1491,0.0003763578,356
1140,0.00037570225,357
2489,0.00037537297,358
2404,0.00037522495,359
2423,0.00037484124,360
1986,0.00037449837,361
1448,0.0003741427,362
390,0.00037393946,363
421,0.00037362048,364
485,0.00037359374,365
812,0.00037356434,366
1342,0.00037275755,367
69,0.00037109194,368
831,0.00037096508,369
1661,0.00036978157,370
801,0.00036978,371
2376,0.00036961838,372
1074,0.00036933948,373
1660,0.0003688775,374
644,0.000368697,375
