feature_index,importance
2672,0.18795621
2207,0.021251546
2211,0.0137362275
2210,0.013123016
1674,0.013056789
2208,0.01161949
2204,0.0074248696
1144,0.006234783
2650,0.0056990157
2665,0.004909301
2671,0.004212949
91,0.0041025463
2201,0.004019958
1671,0.0035934518
2082,0.0030540396
2612,0.002581459
611,0.0025653963
2615,0.0024400426
1681,0.00216065
2652,0.0020350798
2078,0.002030626
1545,0.0019044218
1551,0.0018146925
1680,0.001689745
2213,0.0016225756
531,0.0016000365
96,0.0014556681
1141,0.0014395774
88,0.0013950561
2080,0.0013697939
1685,0.0013294453
302,0.0013129112
1678,0.0012944479
2605,0.0012706185
2401,0.0012527402
1348,0.0012015824
2215,0.0011752663
1550,0.0011732348
1011,0.001147159
2410,0.0011406739
1148,0.0010814549
2110,0.0010780711
2083,0.001066266
84,0.0010264185
2666,0.0010243334
2625,0.0009890822
705,0.0009838693
2,0.00095842313
2092,0.0009569741
3,0.0009567522
2186,0.00093985436
505,0.0009351451
2622,0.0008883554
396,0.00087578734
2216,0.000872305
2060,0.0008670759
1435,0.00086256035
2120,0.00085538975
481,0.00084524933
1765,0.00083234836
2105,0.0008248974
1553,0.000820616
2079,0.00081659626
532,0.00081333145
621,0.0008090361
2660,0.000808988
1874,0.0007888625
2579,0.0007819809
1593,0.000778268
2395,0.00076505274
390,0.0007642209
1562,0.0007358659
2635,0.0007340403
1063,0.0007310395
1953,0.0007160589
1235,0.0007139979
2670,0.00071297155
1683,0.0007117798
2121,0.00070101884
2495,0.00069690804
90,0.0006905891
2675,0.00068933034
1547,0.0006739707
2084,0.0006733276
1155,0.0006666204
2081,0.0006628585
1060,0.00066117005
541,0.0006599385
2640,0.0006564899
2669,0.0006409627
2085,0.0006384352
602,0.0006344916
1895,0.0006338724
1875,0.0006287285
81,0.00062801834
2836,0.0006278615
2075,0.00062671467
2286,0.00062660273
2655,0.0006220885
1591,0.0006093888
2111,0.0006063969
2071,0.0006046806
2195,0.0006029796
300,0.0005914397
1686,0.0005903148
1153,0.0005887199
362,0.0005881287
93,0.00058708125
1978,0.00058144826
1032,0.0005813554
2486,0.00058042596
2122,0.00057508925
2711,0.00057441206
1539,0.0005717099
2483,0.0005675086
1005,0.0005652185
1580,0.00056186225
2686,0.00056182925
1579,0.0005592498
2667,0.000558899
1071,0.00055748224
282,0.0005558562
1332,0.000554712
1590,0.00055274967
1061,0.0005508132
1020,0.000550631
1149,0.0005505308
520,0.00054996694
2422,0.000549181
361,0.0005472858
2624,0.00054582494
2590,0.0005449454
1150,0.0005449336
303,0.0005388698
2212,0.0005379791
290,0.0005379715
1021,0.0005376891
892,0.0005373433
703,0.00053697947
2659,0.0005341099
276,0.0005336385
502,0.0005290523
1880,0.00052594487
1892,0.0005252923
0,0.00051687495
998,0.0005154612
2846,0.0005136365
75,0.00051339006
1444,0.0005125272
344,0.0005120005
393,0.0005119742
161,0.00051167724
61,0.0005111186
833,0.000510294
1677,0.00050864014
620,0.00050844025
1535,0.0005077892
2497,0.0005056756
1665,0.00050548324
2288,0.00050536107
2662,0.0005048817
2601,0.00050482765
533,0.0005044873
120,0.0005043587
2279,0.00050309784
1390,0.0005024708
944,0.00050231477
2552,0.0005009389
2718,0.0004993053
71,0.0004988846
1863,0.0004985651
2190,0.0004982053
806,0.00049616257
1363,0.0004944701
2721,0.00049125694
1,0.0004878193
2152,0.00048753922
2114,0.00048685897
1966,0.00048658517
2596,0.0004854368
62,0.00048460407
58,0.00048342274
2197,0.0004830554
102,0.0004830266
626,0.00047987918
1575,0.0004794682
455,0.00047891663
1045,0.00047790218
2294,0.00047715657
2651,0.00047663643
1609,0.00047630706
1034,0.00047609574
831,0.0004747161
627,0.0004710419
704,0.0004707949
1861,0.00047078586
1555,0.00047062468
2296,0.00046691461
830,0.00046470802
910,0.00046291528
360,0.0004614657
2700,0.0004609277
2626,0.00045999445
2421,0.0004591969
2481,0.0004588812
2673,0.00045853018
1956,0.00045781283
2072,0.00045524628
180,0.00045401877
1331,0.0004528962
1500,0.00045234276
312,0.00044864233
1541,0.00044758397
1501,0.00044527155
2297,0.0004449592
273,0.00044455577
1688,0.00044427693
2182,0.0004434724
644,0.00044335917
1667,0.00044246452
301,0.00044168308
2661,0.00044122207
1070,0.0004410954
1676,0.00044031837
280,0.0004394937
1856,0.00043947663
2203,0.0004380243
305,0.00043753334
825,0.0004369349
2425,0.0004366943
1900,0.00043663327
2424,0.0004352561
981,0.0004317292
113,0.0004311802
2664,0.00043101265
970,0.00043010563
1881,0.0004295646
2516,0.00042791478
1770,0.00042750285
2295,0.00042740328
83,0.00042737604
98,0.00042667484
1957,0.00042652222
2420,0.00042618622
1542,0.00042484092
258,0.00042446528
1564,0.00042404231
1962,0.000423409
2674,0.00042244146
1237,0.00042230685
2668,0.00042188485
2730,0.0004217998
378,0.00042171992
2663,0.0004214172
1865,0.0004212387
1151,0.00042121115
1576,0.00042083077
1422,0.00042034974
2404,0.00041977028
2385,0.00041964557
519,0.00041919196
2188,0.00041910497
2138,0.00041828645
530,0.00041805915
1893,0.00041776276
2621,0.00041710972
2710,0.00041668542
1323,0.00041618853
623,0.0004157624
1603,0.00041514164
615,0.00041489588
95,0.0004142502
2636,0.00041326013
2830,0.0004131462
2602,0.00041308533
375,0.00041306528
1049,0.00041189932
1350,0.0004116597
1958,0.00041158297
2019,0.0004113229
2287,0.00041079285
2511,0.00041051616
2411,0.00040952888
1871,0.00040900699
803,0.00040875358
1440,0.0004087091
1229,0.00040847276
477,0.0004081785
2508,0.0004077009
2517,0.00040720013
17,0.00040680237
1361,0.00040670065
1019,0.0004065538
1581,0.00040600658
1451,0.0004054378
63,0.00040510387
1970,0.00040492933
1420,0.00040463917
1766,0.0004045594
832,0.000404383
357,0.00040405514
518,0.00040387287
874,0.00040370465
2405,0.00040339984
348,0.00040311925
607,0.00039908467
2482,0.00039833935
2611,0.0003967717
821,0.00039587758
2656,0.0003942348
1222,0.00039348545
899,0.0003932475
10,0.00039207126
1054,0.00039139477
840,0.00039121517
1329,0.00039115312
2094,0.0003910403
770,0.00039027465
2623,0.0003897399
2131,0.00038964552
1133,0.0003894486
2198,0.0003892746
14,0.00038869225
2134,0.00038683735
1673,0.00038681805
456,0.00038583073
2761,0.00038511478
2529,0.00038396893
2144,0.00038380583
170,0.0003829981
2641,0.00038289884
812,0.0003825588
1537,0.00038211592
2654,0.00038195186
2261,0.0003818124
144,0.00038090136
2393,0.000380503
355,0.00038041142
592,0.00037987315
2487,0.00037937507
625,0.0003793008
695,0.00037919002
1137,0.00037884794
480,0.0003785607
2653,0.00037854683
2113,0.00037832052
2123,0.00037753658
2510,0.00037708902
51,0.00037655342
77,0.00037635615
1009,0.00037633197
900,0.0003761244
618,0.0003758163
540,0.00037441755
2379,0.00037390643
2100,0.00037374665
1157,0.0003728698
2642,0.00037281457
1438,0.00037279527
2657,0.0003726423
2610,0.0003725536
523,0.00037251352
893,0.00037183732
1078,0.00037074825
1763,0.00037042014
65,0.0003703223
2691,0.00036961774
606,0.00036902877
538,0.00036798685
1620,0.00036769308
2219,0.0003675914
1544,0.00036706074
2112,0.00036623454
2515,0.00036579106
1349,0.00036562662
1705,0.0003655639
596,0.00036531154
2106,0.00036468424
371,0.00036466005
2494,0.00036411587
1167,0.00036346386
923,0.00036212598
2063,0.00036196155
2057,0.0003616363
2091,0.00036133424
1120,0.0003613262
867,0.00036106256
1457,0.00036098948
2755,0.00036070237
792,0.00035994916
514,0.00035991037
605,0.00035976424
1428,0.0003593842
1600,0.0003593643
516,0.00035933993
2658,0.00035921257
2609,0.00035893498
1234,0.00035840916
60,0.0003579099
984,0.00035753456
173,0.0003574385
699,0.00035727333
262,0.00035615722
2540,0.00035611851
395,0.0003559654
2238,0.00035495666
1455,0.00035389987
2285,0.00035388392
257,0.00035375805
2488,0.00035338715
2599,0.00035336032
905,0.0003531147
1578,0.00035307035
1872,0.00035302443
458,0.00035260263
482,0.00035248298
2837,0.0003524635
281,0.00035244832
1160,0.00035218112
1345,0.0003518607
2644,0.00035171414
2825,0.00035075357
1128,0.00035071335
2407,0.00035033133
1890,0.00035025692
2289,0.00035016506
140,0.0003500497
2434,0.00034787433
2180,0.0003477602
2217,0.0003471672
2196,0.00034669673
2275,0.00034562242
810,0.0003454705
163,0.0003451881
1624,0.0003444736
650,0.00034396868
2301,0.00034387846
599,0.0003438327
1903,0.00034378518
891,0.00034368655
114,0.00034241666
2707,0.00034220738
562,0.0003418049
925,0.0003414911
1010,0.00034092882
2603,0.0003407603
1771,0.00034071182
12,0.0003406601
2712,0.00034000375
966,0.00033945404
1226,0.0003387372
2480,0.00033870462
1595,0.00033858026
747,0.0003366521
1050,0.00033654037
1477,0.00033573894
543,0.00033521082
1684,0.00033519045
2260,0.00033513256
82,0.0003350088
1864,0.00033426288
2715,0.0003340851
805,0.00033402682
1877,0.0003336744
2504,0.0003334584
1653,0.0003333179
517,0.00033327422
1241,0.0003331304
13,0.00033307553
1381,0.00033292302
1651,0.00033277005
1123,0.00033263434
1101,0.00033230515
2423,0.00033163707
1069,0.00033156885
932,0.00033151705
2433,0.00033135773
1140,0.0003310677
2181,0.00033062155
1986,0.00033006087
2206,0.00032984844
2252,0.00032957277
2292,0.00032957082
2281,0.000329448
633,0.00032930353
2402,0.00032880798
697,0.00032840905
2202,0.0003281163
2639,0.00032794956
2064,0.0003279493
1453,0.00032744944
2765,0.00032691273
2841,0.0003268758
2378,0.00032611238
1023,0.00032605306
2682,0.00032530748
1076,0.00032492197
1592,0.00032452683
1039,0.00032368558
2468,0.00032347013
510,0.000323275
253,0.00032327196
1012,0.00032311928
515,0.0003226665
2637,0.00032252012
2137,0.00032240883
2638,0.0003222491
159,0.00032218045
2695,0.0003218656
117,0.00032159648
1362,0.00032127876
25,0.00032120416
1660,0.000320995
2391,0.0003208885
401,0.00032053093
2646,0.0003204587
2183,0.0003203216
700,0.00032018457
1902,0.00032013163
1127,0.00031990043
171,0.00031924187
2503,0.00031821255
266,0.00031805778
1454,0.00031760053
269,0.0003175861
2725,0.00031742014
1427,0.00031734438
284,0.0003173129
1691,0.000316975
386,0.00031681813
217,0.00031667718
872,0.00031628064
614,0.00031583026
975,0.00031562685
237,0.00031509862
158,0.00031507542
1825,0.000315045
640,0.0003149272
372,0.00031459026
1015,0.00031449195
1236,0.00031402605
1747,0.00031383993
1659,0.00031378903
2228,0.00031375655
2501,0.00031368033
1724,0.00031360568
76,0.00031326295
133,0.00031308868
152,0.00031243855
1048,0.00031213503
176,0.00031179428
1922,0.00031175007
2479,0.00031174673
658,0.000311697
39,0.00031115947
2214,0.00031093782
1129,0.00031081997
1374,0.00031049715
914,0.00031036016
2701,0.00031031878
1344,0.00030956557
1669,0.00030956417
2398,0.00030928355
1965,0.00030924997
2397,0.0003089646
1658,0.0003086568
2687,0.00030848628
921,0.00030821326
2756,0.0003081292
363,0.00030804452
612,0.00030777612
72,0.00030772435
769,0.000307361
310,0.00030730228
2194,0.0003072854
1987,0.00030725694
1533,0.00030655714
59,0.0003065425
1104,0.00030612195
377,0.00030608752
903,0.00030568798
1969,0.00030563207
2309,0.0003055036
1950,0.00030528562
1456,0.00030510384
376,0.0003048204
1467,0.00030443707
471,0.00030425895
2559,0.00030415837
2702,0.00030406436
397,0.00030393107
138,0.00030345458
2892,0.00030341142
898,0.00030337213
2597,0.00030321372
989,0.0003031782
822,0.00030315647
2333,0.00030287355
132,0.00030256418
1597,0.0003014073
1378,0.00030129822
1343,0.00030091958
780,0.0003007384
2643,0.0003004578
1822,0.00029994908
2719,0.00029970045
279,0.00029966378
1423,0.0002996521
1065,0.00029959204
797,0.0002995537
1567,0.00029950112
2010,0.00029903476
2090,0.0002986556
2098,0.00029828682
524,0.00029823967
587,0.00029823658
1046,0.0002980213
1230,0.00029770427
254,0.0002973011
1867,0.00029693183
1758,0.0002969013
420,0.0002968235
854,0.00029649615
2381,0.00029649504
820,0.00029640656
211,0.00029637397
20,0.0002962193
1132,0.00029615822
1985,0.0002961124
500,0.00029607036
1960,0.000295971
1091,0.00029582152
2332,0.00029564765
783,0.00029543447
2882,0.00029515306
1983,0.00029502725
5,0.00029489398
459,0.0002947909
1636,0.0002945366
1392,0.0002944246
174,0.00029404767
291,0.00029398818
544,0.00029394618
962,0.00029361527
1215,0.00029354004
690,0.00029351906
1044,0.00029342397
2826,0.00029335826
501,0.00029332426
2193,0.00029314138
2124,0.0002930659
322,0.00029281597
1053,0.00029256035
1145,0.00029255764
2304,0.00029255167
1328,0.00029241332
2693,0.00029200138
2209,0.00029182472
2436,0.0002917912
834,0.00029115076
1664,0.00029107797
274,0.00029078848
2020,0.00029069453
678,0.0002906707
1656,0.00029059677
920,0.00029049948
1055,0.00029034095
1873,0.00029013833
2166,0.00028983524
1040,0.00028956778
1577,0.00028930377
422,0.00028908617
491,0.00028900828
1760,0.00028882324
551,0.00028881972
2383,0.00028837938
907,0.0002880892
1062,0.00028800673
1693,0.00028752847
200,0.00028740047
1058,0.00028732728
1954,0.00028706476
1835,0.00028679628
1652,0.0002866166
2459,0.00028634287
2506,0.00028583722
379,0.00028524373
789,0.00028506346
382,0.0002850417
2440,0.00028491698
781,0.0002844757
1379,0.00028426532
853,0.00028381293
2632,0.0002836733
1421,0.000283324
2430,0.0002831736
1682,0.00028310204
902,0.00028310195
1536,0.0002830858
1441,0.00028302107
1402,0.000282996
40,0.00028292977
2278,0.00028266298
521,0.00028257802
16,0.00028242616
1974,0.00028235998
1602,0.00028225812
268,0.00028216335
2692,0.00028167974
1607,0.00028161943
15,0.00028146565
469,0.00028140593
2394,0.00028124533
924,0.00028118456
1492,0.00028091244
476,0.00027950393
1503,0.000279212
1218,0.00027911345
2192,0.00027908603
591,0.00027880183
2789,0.00027864068
1074,0.00027864022
1891,0.00027832374
554,0.00027812057
1949,0.00027811437
2067,0.00027785153
1899,0.00027769842
94,0.00027765534
1981,0.00027759277
1130,0.0002774869
2470,0.00027729402
304,0.00027725138
573,0.0002772134
2696,0.00027702865
2742,0.0002769498
2293,0.00027690377
1373,0.0002767395
882,0.00027667798
221,0.00027659413
1709,0.00027643747
2058,0.00027643313
68,0.00027639273
2498,0.00027628383
1730,0.00027581575
2500,0.00027577297
384,0.00027559942
1469,0.000275514
707,0.00027550786
1450,0.00027549142
1182,0.0002753176
2200,0.00027524427
9,0.00027514368
2415,0.00027512538
600,0.0002750343
1701,0.00027486734
1767,0.0002744497
136,0.00027423748
1973,0.0002739288
1185,0.00027387
1425,0.00027373811
670,0.00027349457
483,0.00027349114
2334,0.00027342857
74,0.00027340328
2467,0.00027312257
19,0.0002730979
1650,0.0002729991
2704,0.00027290487
1707,0.00027265766
2876,0.00027263333
181,0.0002724133
1944,0.00027237248
2140,0.00027208097
711,0.00027189936
546,0.00027186665
2633,0.0002718024
2025,0.00027162532
1139,0.00027162014
1496,0.00027156368
649,0.0002714717
2832,0.00027131333
2095,0.00027125963
2061,0.0002711839
790,0.0002709756
1115,0.00027094627
713,0.00027069615
1639,0.000270643
92,0.00026999388
608,0.0002699806
229,0.00026989533
955,0.00026958683
2184,0.00026946675
511,0.0002694261
168,0.0002693043
1971,0.00026915246
1878,0.00026909463
762,0.00026861465
971,0.0002685692
213,0.00026809404
1135,0.0002679545
240,0.00026768452
746,0.00026761694
1233,0.00026756863
2698,0.00026748786
2171,0.00026720812
2382,0.0002667675
861,0.0002662418
2009,0.0002662344
2158,0.00026609495
890,0.00026560912
11,0.00026557795
2772,0.00026525295
1988,0.00026516468
73,0.0002651563
56,0.00026505714
2290,0.00026495013
2362,0.0002649321
1565,0.00026436435
2717,0.00026422026
1209,0.00026407323
887,0.0002636692
2256,0.00026365864
552,0.00026346307
1574,0.0002634478
391,0.00026341525
2741,0.0002633627
1531,0.00026302744
1143,0.00026297817
2645,0.00026291682
1998,0.00026279606
2751,0.00026272776
1723,0.00026260415
22,0.00026252144
2299,0.00026249912
2246,0.00026248128
1975,0.000262327
1066,0.00026211326
1134,0.00026200357
536,0.00026197877
1783,0.00026196108
2867,0.0002618699
97,0.00026158028
2512,0.00026128953
