feature_index,importance
2672,0.1567286
2671,0.0364057
1674,0.013328088
2211,0.011422804
2204,0.008923411
2665,0.008917917
2210,0.00885507
1144,0.006613398
2650,0.0065292693
1680,0.0036591068
2213,0.0025989267
1681,0.0025330454
2216,0.0025174313
84,0.0024461169
91,0.0022627767
2675,0.0020134423
2615,0.0018498537
620,0.0017668504
2613,0.0016797545
2215,0.0016209806
831,0.0015915738
2078,0.0015584063
280,0.0015201418
1545,0.001474838
3,0.0014476218
1683,0.0014060418
1155,0.0013347344
2207,0.0012979524
276,0.0012915058
2612,0.0012903442
2666,0.0011853965
1593,0.0011818378
533,0.0011797036
1685,0.0011718672
1562,0.0011673885
2110,0.0011603201
1011,0.0011595007
88,0.0011465983
96,0.0010397132
2080,0.0010367797
1153,0.0010357073
2640,0.0010305506
1151,0.001019093
531,0.0010055893
2071,0.0009635422
481,0.00094504806
1550,0.00094170455
300,0.0009294455
2085,0.0009014571
2660,0.0008936415
815,0.0008797774
2670,0.0008611309
1002,0.00085637224
621,0.0008525802
81,0.0008399139
93,0.00083301845
2123,0.0008316633
2664,0.0008250417
891,0.0008194034
2611,0.00080905046
2610,0.00080741604
2641,0.0008049867
2075,0.0008046503
1580,0.0007978139
302,0.00078749383
505,0.00078182714
2504,0.00077568216
1147,0.00076828344
2,0.0007630667
2686,0.0007619431
1548,0.0007579023
2601,0.000747924
2083,0.00074255373
2661,0.0007359718
2700,0.0007311628
1063,0.00072745985
1,0.0007273104
175,0.00071884453
600,0.000715855
2120,0.000713591
1157,0.00071354787
1595,0.0007091675
2662,0.0007074999
2121,0.00069871475
2092,0.0006868054
2507,0.0006822366
1575,0.00067477673
2111,0.0006716033
2201,0.00067146897
2482,0.00066863745
2388,0.00066213415
2625,0.00065992604
611,0.0006580874
2196,0.0006555677
1032,0.00065218745
1350,0.00065201154
361,0.0006516666
699,0.0006512557
2105,0.0006477307
614,0.0006432592
1542,0.0006418065
2208,0.0006398705
606,0.00063798315
502,0.00063574547
1528,0.0006179439
2622,0.0006165028
2410,0.00061615714
1448,0.0006045095
1686,0.00060444075
1677,0.0006044081
1005,0.0006004299
2836,0.00059864833
1592,0.00059802586
2212,0.0005970815
532,0.00059074454
303,0.0005905169
970,0.00058875786
2651,0.00058832497
2674,0.0005859258
2655,0.00058561645
1020,0.00058556616
2711,0.0005852946
2511,0.00058435556
2668,0.0005837999
1671,0.00058340817
2081,0.00058027345
173,0.000576632
1877,0.0005751458
1590,0.000573276
2421,0.0005696632
2044,0.0005674848
273,0.00056544156
830,0.0005606726
1444,0.0005565864
1703,0.0005563362
2182,0.0005541508
1981,0.0005539464
2132,0.0005533362
393,0.0005527792
2605,0.0005507533
832,0.00055059564
70,0.0005500199
1061,0.0005497823
1031,0.00054883806
470,0.00054883125
2495,0.0005462078
2659,0.0005411532
2658,0.0005404293
1874,0.00053961115
2481,0.0005394964
1852,0.0005378181
2652,0.00053620443
1988,0.00053404656
2195,0.00053285935
2077,0.00053279573
2494,0.0005308457
2614,0.0005293698
515,0.00052883156
469,0.0005252679
258,0.0005240989
1565,0.00052385376
66,0.0005229432
1342,0.0005229215
490,0.00052139844
1065,0.00052050006
2635,0.0005204188
2701,0.0005202374
1058,0.0005185268
623,0.00051847234
2707,0.0005152325
2597,0.0005128664
839,0.0005122841
2209,0.0005122307
1015,0.00051159936
2673,0.00051152136
2646,0.0005079001
2341,0.0005078595
2588,0.0005067873
1664,0.000504045
2483,0.0005013671
542,0.0005012008
2420,0.0004987446
471,0.00049859955
1658,0.000498342
1880,0.00049645867
2289,0.0004956628
503,0.0004956081
1765,0.00049379474
1653,0.0004921256
907,0.00049115776
262,0.00049099524
2657,0.0004904627
2663,0.00048724934
1150,0.00048719224
2846,0.00048602826
2730,0.00048566295
360,0.00048252227
62,0.00048170605
892,0.00048073666
90,0.0004787136
530,0.0004780388
1603,0.0004774488
482,0.0004773419
1034,0.00047697534
180,0.0004759639
1060,0.0004750421
2623,0.0004746239
1148,0.00047257805
2656,0.00047248547
617,0.00047118135
1546,0.00047073376
2721,0.00046888544
626,0.00046867214
1363,0.000468362
95,0.00046709934
1666,0.0004667872
319,0.00046671645
2677,0.00046638338
1655,0.000466328
1232,0.00046631356
1662,0.0004649687
910,0.00046438872
543,0.00046377597
2604,0.0004628863
2046,0.00046242893
12,0.000461521
1012,0.00046051317
2185,0.00045989477
2291,0.00045720366
2653,0.00045499735
2518,0.0004531972
968,0.00045300316
1687,0.0004524205
2669,0.000451272
1547,0.00045052695
2422,0.0004504024
1663,0.00045010215
2572,0.00044856226
1891,0.00044743024
526,0.0004472274
1000,0.00044609208
2181,0.000445015
643,0.00044482655
775,0.0004439431
2122,0.0004438964
1135,0.00044384022
2830,0.00044294941
1337,0.00044263783
833,0.00044032835
74,0.00044014596
2552,0.000439402
1133,0.00043841155
706,0.00043829693
1054,0.0004380893
1790,0.00043793235
398,0.00043784094
2761,0.00043615227
618,0.00043599895
1440,0.00043559744
1561,0.0004352242
162,0.0004347069
2608,0.00043469205
1871,0.0004344687
1045,0.0004337465
1156,0.00043373718
2425,0.00043370275
1068,0.0004336223
1071,0.00043358572
1684,0.00043346404
383,0.00043250443
2667,0.00043090357
1049,0.00042973427
1227,0.00042933063
1802,0.0004259856
1374,0.00042546363
2762,0.00042543336
524,0.00042488545
925,0.00042438126
1963,0.00042278983
213,0.00042268008
2183,0.00042209434
174,0.00042173034
2589,0.00042040664
1141,0.00042016004
1137,0.00041821913
60,0.0004181093
1892,0.00041790752
1504,0.00041745766
453,0.00041738522
710,0.00041679124
985,0.00041535962
2626,0.0004142892
2094,0.00041391223
2404,0.00041311147
2106,0.00041238524
510,0.0004118668
2411,0.00041169336
2676,0.00041086852
1385,0.00041033849
235,0.00040978246
1128,0.0004095688
2636,0.00040904348
1980,0.00040789205
92,0.00040737563
628,0.00040619264
1365,0.0004061084
373,0.00040604506
513,0.00040597594
1162,0.0004055024
702,0.00040526112
1225,0.0004050448
357,0.00040463472
596,0.0004042683
1163,0.00040413823
1897,0.00040403704
167,0.00040339486
2179,0.00040332528
1778,0.00040312248
602,0.00040293802
349,0.00040266116
378,0.0004026593
1127,0.0004022529
2108,0.0004015351
1435,0.00040120035
1756,0.00040081717
1025,0.00040047633
914,0.00040037773
314,0.0004003289
2424,0.00040028946
1759,0.00039979635
698,0.00039950042
2428,0.00039898808
2509,0.0003984239
592,0.00039745434
1449,0.00039739753
359,0.0003973693
1896,0.0003970767
2376,0.00039696667
2217,0.00039595118
1347,0.0003957878
703,0.0003954099
281,0.00039538203
2252,0.00039444986
493,0.0003944005
2074,0.00039414427
2624,0.0003934026
2294,0.00039314662
1667,0.00039195182
2401,0.00039146858
462,0.00039095792
396,0.00039053478
1334,0.00039028356
2538,0.00039001912
996,0.00038965873
1115,0.00038960317
1229,0.0003893347
73,0.00038920477
1781,0.0003883831
1573,0.00038805528
2513,0.00038772923
1237,0.00038755118
236,0.0003866435
2687,0.0003864735
1345,0.000386315
301,0.0003862398
1236,0.00038620085
2516,0.00038546842
1957,0.00038516065
2131,0.00038486498
1361,0.00038366936
2576,0.00038357713
2693,0.0003833943
998,0.00038291683
2405,0.00038241455
2006,0.000381827
2702,0.00038155602
317,0.00038128323
860,0.00038055624
1392,0.00038047208
2275,0.00038026506
927,0.00038011066
814,0.00038005903
384,0.00038001113
2493,0.00037971998
1062,0.00037940792
504,0.00037846787
395,0.00037813923
1747,0.00037798408
2076,0.00037748343
268,0.00037725
61,0.0003771262
1023,0.0003761861
2091,0.00037598173
1967,0.00037586424
157,0.00037434144
1030,0.00037397066
2311,0.0003731577
923,0.00037235042
1594,0.00037214052
1704,0.0003713766
1422,0.00037122626
632,0.0003706183
19,0.00037059758
432,0.00037015232
1536,0.00036980904
391,0.00036942365
1010,0.00036894076
2501,0.0003676083
2607,0.00036741004
810,0.00036740073
544,0.00036720128
2570,0.000366825
501,0.00036652043
2304,0.00036629502
2197,0.0003662783
1129,0.00036616516
306,0.00036586382
1373,0.0003655364
89,0.0003653316
2104,0.00036430525
1564,0.00036420889
2484,0.00036381354
1518,0.00036376645
2393,0.00036332698
451,0.00036309325
0,0.00036278076
1240,0.00036273946
1578,0.0003625713
962,0.00036247505
2715,0.00036219117
1478,0.00036164577
1160,0.00036161573
2221,0.00036120022
1452,0.0003611824
2654,0.00036090915
2718,0.0003604296
811,0.00035915323
813,0.00035859016
547,0.00035839883
2295,0.00035839155
438,0.00035761727
2551,0.00035733765
1360,0.00035726605
1050,0.00035712376
806,0.00035676698
2696,0.0003565774
1021,0.00035657323
523,0.0003558584
120,0.00035584447
2139,0.00035555154
2406,0.00035548388
1437,0.00035521356
2234,0.00035478335
1901,0.00035450948
369,0.00035446315
625,0.00035433902
1340,0.00035385054
97,0.00035349384
363,0.00035349166
2112,0.00035252457
98,0.00035200047
1670,0.00035185405
1354,0.0003511065
2338,0.00035063297
1890,0.0003502167
80,0.00035005246
2503,0.00034948695
961,0.00034880076
2180,0.0003487696
1932,0.0003483398
1430,0.0003478953
805,0.00034784363
1047,0.00034764485
158,0.00034759997
535,0.00034702916
790,0.00034669501
1551,0.00034645968
101,0.00034621256
2162,0.0003457737
486,0.00034483394
514,0.00034460044
308,0.00034416802
1948,0.00034362476
385,0.0003434518
77,0.00034318044
1576,0.00034317138
2378,0.00034256757
901,0.00034237228
2095,0.0003422445
605,0.00034190615
177,0.00034180697
30,0.0003411319
32,0.0003406953
1746,0.00034062273
2546,0.00034051083
2409,0.00034030058
1256,0.0003402422
1106,0.00034008277
1553,0.00033966848
801,0.0003392429
2616,0.0003391684
233,0.0003391284
812,0.00033894042
2193,0.00033878925
2630,0.0003387692
2876,0.00033876384
1583,0.00033868355
1867,0.00033852767
2194,0.0003375793
1864,0.00033738726
1654,0.00033736782
2557,0.00033734404
1544,0.00033732844
2391,0.00033710332
595,0.00033637616
362,0.0003363391
260,0.00033624566
1122,0.00033614057
1453,0.000335953
1134,0.00033581586
444,0.00033529685
1208,0.00033528457
629,0.00033482272
499,0.00033441375
1830,0.0003344076
2710,0.00033370088
897,0.0003334124
102,0.0003326246
2826,0.00033224974
2285,0.00033223018
161,0.00033200474
520,0.0003319145
2691,0.00033183134
257,0.0003317301
2127,0.0003313317
282,0.00033132068
136,0.00033067024
1913,0.0003302939
1048,0.0003299793
232,0.00032981252
2561,0.00032964174
2296,0.00032918606
2690,0.00032913082
267,0.00032879086
2639,0.0003284611
1429,0.00032787208
1964,0.00032784158
1364,0.00032776373
1600,0.00032758754
2214,0.00032752258
169,0.0003273444
1822,0.00032709277
902,0.00032702836
1900,0.00032700296
1426,0.00032663968
534,0.00032642565
388,0.00032634733
2620,0.0003253695
2643,0.00032530137
928,0.00032453687
2490,0.00032390034
37,0.00032383497
1761,0.00032355575
2829,0.00032352132
2385,0.0003235051
271,0.00032282303
206,0.00032277062
2719,0.00032251314
893,0.00032244777
2408,0.00032175405
2644,0.0003216861
1233,0.00032129165
1597,0.00032127975
1602,0.00032118591
1438,0.00032094822
948,0.00032094016
890,0.00032043527
2642,0.00032026818
290,0.0003201962
87,0.00032001172
1427,0.00031973846
1221,0.00031947027
2480,0.0003193007
407,0.00031860115
2109,0.0003181629
2058,0.00031807285
2738,0.0003180238
2514,0.00031765594
1758,0.00031755748
845,0.0003175177
2740,0.00031748277
537,0.00031748254
2233,0.00031724872
2847,0.0003171928
40,0.0003171803
1970,0.00031699697
313,0.00031693513
1181,0.0003166799
377,0.00031638736
1130,0.00031620913
862,0.0003155406
1909,0.00031544996
2841,0.000315405
2764,0.0003152958
