feature_index,importance
2672,0.14381117
2207,0.02583632
2211,0.015574047
2210,0.013092387
2204,0.011873229
1677,0.010375639
1674,0.008968889
1144,0.007071473
2671,0.006779251
2665,0.006698267
2650,0.0064039663
1680,0.004920974
84,0.003855912
2208,0.0034959975
2612,0.003390597
1681,0.00287166
91,0.0027821034
2213,0.002405655
96,0.0020806151
2615,0.0020045915
620,0.00198315
1671,0.0018448312
2082,0.0017104195
2652,0.0015603557
505,0.0014598408
2579,0.0014231142
2201,0.001317761
2,0.0013161892
2215,0.0012884529
1062,0.0012605981
1685,0.0012528484
1550,0.0011651451
2216,0.0011589108
1,0.0011564824
1545,0.001156285
2610,0.0011328842
1151,0.0011215113
2110,0.0011144975
532,0.0010649168
1683,0.0010457429
1551,0.0010401353
2080,0.0010115614
1765,0.0009991894
2120,0.0009963892
476,0.00093752216
2605,0.0009364687
2666,0.0009315705
832,0.0009186719
2625,0.0009152425
2122,0.0009088738
2105,0.00090369995
2711,0.0008964694
2092,0.00088541565
1063,0.00087505794
2670,0.00086632714
2085,0.0008591183
2083,0.0008571986
481,0.00085075374
1005,0.00084939157
2640,0.000844556
2186,0.0008418954
2622,0.0008381615
1150,0.00082840206
2660,0.0008279493
2401,0.00082381186
2700,0.000817355
2123,0.00080391497
300,0.0007657338
3,0.0007629208
1141,0.0007611447
1060,0.0007545269
398,0.00074666634
618,0.0007450305
2209,0.00073910743
2286,0.0007354766
1011,0.0007342383
1331,0.00072847377
1562,0.0007242818
1580,0.0007011354
2081,0.00070068665
1592,0.0006964336
302,0.00068576465
2655,0.00068365625
2039,0.00068276114
1970,0.0006819518
1032,0.0006756238
1667,0.0006748579
531,0.00067322765
2071,0.00066758314
2686,0.00066406
1593,0.000663941
2422,0.0006629718
93,0.00065884786
2771,0.0006587876
2662,0.0006545304
2486,0.0006520522
625,0.00065199705
1953,0.00065129314
2075,0.00064248795
1071,0.00063374906
2611,0.00063305075
831,0.0006271156
2836,0.00061908475
1687,0.0006168623
2677,0.00061450945
169,0.0006100002
88,0.0006084495
1335,0.0006076872
2494,0.00060732017
1578,0.0005990737
1014,0.000598789
1892,0.0005959734
1153,0.00059566775
1068,0.00059538684
2675,0.00059138244
2074,0.00059096597
2651,0.00058940623
935,0.00058350334
2495,0.0005834224
1541,0.0005787848
2707,0.0005726695
1360,0.000572196
393,0.00057168736
80,0.00056357426
502,0.0005619703
1440,0.00056115346
530,0.0005608652
75,0.0005582396
2196,0.0005567413
2392,0.00055574114
303,0.0005544839
1018,0.0005544126
1350,0.00055364415
626,0.0005533356
821,0.00055310805
2404,0.000551925
73,0.0005498526
79,0.00054823083
2212,0.00054607866
2180,0.00054595014
1891,0.0005438338
2517,0.00054360565
1361,0.00054155337
2635,0.00054033496
44,0.00053952413
2646,0.0005384352
1441,0.0005351799
1603,0.0005347699
281,0.00053468393
2181,0.00053360953
1871,0.00052418484
1015,0.0005237775
1575,0.00052252813
1988,0.0005224808
1859,0.0005185911
1602,0.00051708106
2641,0.00051629375
518,0.00051585573
1128,0.00051216874
2492,0.0005102241
592,0.0005094261
471,0.0005093837
2516,0.00050818996
2663,0.0005081827
533,0.0005065126
2710,0.00050592254
2659,0.0005051851
361,0.00050129753
405,0.00049913384
1034,0.0004970908
2673,0.00049672346
2661,0.0004955029
1229,0.00049531215
974,0.00049458235
792,0.0004935708
61,0.00049289374
2121,0.00049278425
2111,0.00049261225
1591,0.00049170793
2217,0.0004896878
517,0.00048963603
2190,0.00048953836
891,0.00048870133
703,0.0004885974
2600,0.0004875743
90,0.00048749495
436,0.00048485067
2482,0.00048406728
2046,0.00048327024
515,0.00048261601
1130,0.000480969
378,0.00048089566
97,0.00048018916
2552,0.0004795716
1595,0.00047948744
2025,0.0004786672
998,0.00047817384
2271,0.00047779543
1609,0.00047721455
2540,0.00047688108
1763,0.0004754469
1453,0.00047542152
1064,0.0004752124
604,0.00047442497
1664,0.00047433953
290,0.00047221166
357,0.0004702215
2624,0.0004691109
1156,0.0004690107
607,0.00046769003
805,0.00046748415
2664,0.0004673535
611,0.00046659957
830,0.00046604717
2674,0.00046573745
301,0.00046432554
596,0.00046301438
2275,0.00046161978
360,0.0004595671
1423,0.00045929416
2182,0.00045920842
1363,0.00045798035
2557,0.00045745578
1045,0.000456557
2311,0.00045579884
2295,0.0004550838
1875,0.00045458935
1544,0.000453927
1878,0.00045270726
705,0.00045074787
623,0.00045064144
1665,0.00044834256
173,0.00044796083
2175,0.0004470762
544,0.00044659918
2696,0.0004456165
2402,0.0004450235
2518,0.00044480502
1756,0.00044311036
1979,0.0004429216
85,0.00044221917
2288,0.00044213576
98,0.00044209053
2214,0.00044179778
1135,0.00044109047
1590,0.00044077373
1248,0.00043910072
606,0.00043895794
2656,0.00043891027
66,0.00043844598
362,0.00043755656
1658,0.00043697443
770,0.0004358749
1090,0.0004341744
614,0.00043280429
839,0.00043238088
902,0.00043137398
2200,0.00043042042
87,0.00042987333
2657,0.00042953412
2669,0.00042864622
621,0.00042843787
912,0.00042673873
2620,0.0004250768
1379,0.00042440547
2289,0.00042344
1030,0.0004230299
1693,0.00042082023
181,0.0004205089
101,0.000419927
1368,0.00041954443
2131,0.00041938727
1137,0.000418016
2676,0.00041768356
1967,0.00041722812
590,0.00041664057
833,0.00041594912
644,0.00041565616
1028,0.00041473948
2195,0.00041325082
1155,0.00041232008
2493,0.00041214025
2296,0.00041150596
2667,0.00041068523
55,0.00041066358
2219,0.00040859883
905,0.00040843931
2293,0.00040841728
2515,0.00040756134
2108,0.00040750002
13,0.00040745555
914,0.00040699725
622,0.00040677623
600,0.00040643266
811,0.00040574267
2397,0.00040568458
2658,0.0004056792
83,0.00040550606
2047,0.00040517526
1581,0.0004050237
1600,0.00040454775
2596,0.00040428084
2194,0.0004035523
363,0.0004035216
2490,0.0004025853
2139,0.00040214346
2668,0.0004019748
501,0.00040183883
74,0.00040168109
2626,0.00040133423
1981,0.0004009104
1676,0.00039938025
918,0.000398519
364,0.00039843074
2423,0.0003981962
2530,0.00039809136
435,0.00039804674
2512,0.0003960875
2276,0.00039585025
802,0.00039551096
781,0.00039346772
395,0.00039203238
1374,0.0003912312
62,0.00039092172
469,0.00039021796
1579,0.00039020844
1118,0.00038965506
